GCS WKID	Name	WKT	Accuracy (m)	Area of Use	Minimum Latitude	Minimum Longitude	Maximum Latitude	Maximum Longitude
  5077	Karbala_1979_Polservice_To_IGRS_1	GEOGTRAN["Karbala_1979_Polservice_To_IGRS_1",GEOGCS["GCS_Karbala_1979_Polservice",DATUM["D_Karbala_1979_Polservice",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_IGRS",DATUM["D_Iraqi_Geospatial_Reference_System",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",70.995],PARAMETER["Y_Axis_Translation",-335.916],PARAMETER["Z_Axis_Translation",262.898]]	  0.300	Iraq - onshore	29.0600	 38.7900	37.3900	 48.6100
 15872	Karbala_1979_Polservice_To_WGS_1984_1	GEOGTRAN["Karbala_1979_Polservice_To_WGS_1984_1",GEOGCS["GCS_Karbala_1979_Polservice",DATUM["D_Karbala_1979_Polservice",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",84.1],PARAMETER["Y_Axis_Translation",-320.1],PARAMETER["Z_Axis_Translation",218.7]]	  5.000	Iraq - Basra area	29.8700	 46.4600	31.0900	 48.6100
  5078	Karbala_1979_Polservice_To_WGS_1984_2	GEOGTRAN["Karbala_1979_Polservice_To_WGS_1984_2",GEOGCS["GCS_Karbala_1979_Polservice",DATUM["D_Karbala_1979_Polservice",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",70.995],PARAMETER["Y_Axis_Translation",-335.916],PARAMETER["Z_Axis_Translation",262.898]]	  0.300	Iraq - onshore	29.0600	 38.7900	37.3900	 48.6100
  4065	Katanga_1955_To_RGRDC_2005_1	GEOGTRAN["Katanga_1955_To_RGRDC_2005_1",GEOGCS["GCS_Katanga_1955",DATUM["D_Katanga_1955",SPHEROID["Clarke_1866",6378206.4,294.9786982]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_RGRDC_2005",DATUM["D_Reseau_Geodesique_de_la_RDC_2005",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-103.746],PARAMETER["Y_Axis_Translation",-9.614],PARAMETER["Z_Axis_Translation",-255.95]]	  1.500	Congo DR (Zaire) - Katanga - Lubumbashi area	-12.0100	 26.3800	-11.1300	 27.7500
  4067	Katanga_1955_To_RGRDC_2005_2	GEOGTRAN["Katanga_1955_To_RGRDC_2005_2",GEOGCS["GCS_Katanga_1955",DATUM["D_Katanga_1955",SPHEROID["Clarke_1866",6378206.4,294.9786982]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_RGRDC_2005",DATUM["D_Reseau_Geodesique_de_la_RDC_2005",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Molodensky_Badekas"],PARAMETER["X_Axis_Translation",-102.283],PARAMETER["Y_Axis_Translation",-10.277],PARAMETER["Z_Axis_Translation",-257.396],PARAMETER["X_Axis_Rotation",-3.976],PARAMETER["Y_Axis_Rotation",-0.002],PARAMETER["Z_Axis_Rotation",-6.203],PARAMETER["Scale_Difference",12.315],PARAMETER["X_Coordinate_of_Rotation_Origin",5580868.818],PARAMETER["Y_Coordinate_of_Rotation_Origin",2826402.46],PARAMETER["Z_Coordinate_of_Rotation_Origin",-1243557.996]]	  0.500	Congo DR (Zaire) - Katanga - Lubumbashi area	-12.0100	 26.3800	-11.1300	 27.7500
  4066	Katanga_1955_To_WGS_1984_1	GEOGTRAN["Katanga_1955_To_WGS_1984_1",GEOGCS["GCS_Katanga_1955",DATUM["D_Katanga_1955",SPHEROID["Clarke_1866",6378206.4,294.9786982]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-103.746],PARAMETER["Y_Axis_Translation",-9.614],PARAMETER["Z_Axis_Translation",-255.95]]	  1.500	Congo DR (Zaire) - Katanga - Lubumbashi area	-12.0100	 26.3800	-11.1300	 27.7500
  4068	Katanga_1955_To_WGS_1984_2	GEOGTRAN["Katanga_1955_To_WGS_1984_2",GEOGCS["GCS_Katanga_1955",DATUM["D_Katanga_1955",SPHEROID["Clarke_1866",6378206.4,294.9786982]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Molodensky_Badekas"],PARAMETER["X_Axis_Translation",-102.283],PARAMETER["Y_Axis_Translation",-10.277],PARAMETER["Z_Axis_Translation",-257.396],PARAMETER["X_Axis_Rotation",-3.976],PARAMETER["Y_Axis_Rotation",-0.002],PARAMETER["Z_Axis_Rotation",-6.203],PARAMETER["Scale_Difference",12.315],PARAMETER["X_Coordinate_of_Rotation_Origin",5580868.818],PARAMETER["Y_Coordinate_of_Rotation_Origin",2826402.46],PARAMETER["Z_Coordinate_of_Rotation_Origin",-1243557.996]]	  1.000	Congo DR (Zaire) - Katanga - Lubumbashi area	-12.0100	 26.3800	-11.1300	 27.7500
 15850	Kerguelen_Island_1949_To_WGS_1984_1	GEOGTRAN["Kerguelen_Island_1949_To_WGS_1984_1",GEOGCS["GCS_Kerguelen_Island_1949",DATUM["D_Kerguelen_Island_1949",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",145.0],PARAMETER["Y_Axis_Translation",-187.0],PARAMETER["Z_Axis_Translation",103.0]]	 10.000	French Southern Territories - Kerguelen onshore	-49.7800	 68.6900	-48.6000	 70.6200
 15896	Kertau_RSO_To_Kertau_1	GEOGTRAN["Kertau_RSO_To_Kertau_1",GEOGCS["GCS_Kertau_RSO",DATUM["D_Kertau_RSO",SPHEROID["Everest_Modified_1969",6377295.664,300.8017]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_Kertau",DATUM["D_Kertau",SPHEROID["Everest_1830_Modified",6377304.063,300.8017]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",0.0],PARAMETER["Y_Axis_Translation",0.0],PARAMETER["Z_Axis_Translation",0.0]]	  0.000	Asia - Malaysia (west) and Singapore	 1.1300	 99.5900	 6.7200	104.6000
  1158	Kertau_To_WGS_1984	GEOGTRAN["Kertau_To_WGS_1984",GEOGCS["GCS_Kertau",DATUM["D_Kertau",SPHEROID["Everest_1830_Modified",6377304.063,300.8017]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-11.0],PARAMETER["Y_Axis_Translation",851.0],PARAMETER["Z_Axis_Translation",5.0]]	 15.000	Asia - Malaysia (west including SCS) and Singapore	 1.1300	 99.5900	 7.8100	105.8200
  1638	KKJ_To_ETRS_1989_1_Old	GEOGTRAN["KKJ_To_ETRS_1989_1_Old",GEOGCS["GCS_KKJ",DATUM["D_KKJ",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_ETRS_1989",DATUM["D_ETRS_1989",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Position_Vector"],PARAMETER["X_Axis_Translation",-90.7],PARAMETER["Y_Axis_Translation",-106.1],PARAMETER["Z_Axis_Translation",-119.2],PARAMETER["X_Axis_Rotation",4.09],PARAMETER["Y_Axis_Rotation",0.218],PARAMETER["Z_Axis_Rotation",-1.05],PARAMETER["Scale_Difference",1.37]]	  1.500	Finland - onshore	59.7500	 19.2400	70.0900	 31.5900
 10098	KKJ_To_ETRS_1989_2	GEOGTRAN["KKJ_To_ETRS_1989_2",GEOGCS["GCS_KKJ",DATUM["D_KKJ",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_ETRS_1989",DATUM["D_ETRS_1989",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Coordinate_Frame"],PARAMETER["X_Axis_Translation",-96.0617],PARAMETER["Y_Axis_Translation",-82.4278],PARAMETER["Z_Axis_Translation",-121.7535],PARAMETER["X_Axis_Rotation",-4.80107],PARAMETER["Y_Axis_Rotation",-0.34543],PARAMETER["Z_Axis_Rotation",1.37646],PARAMETER["Scale_Difference",1.4964]]	  0.500	Finland - onshore	59.7500	 19.2400	70.0900	 31.5900
108229	KKJ_To_EUREF_FIN	GEOGTRAN["KKJ_To_EUREF_FIN",GEOGCS["GCS_KKJ",DATUM["D_KKJ",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_EUREF_FIN",DATUM["D_ETRS_1989",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Coordinate_Frame"],PARAMETER["X_Axis_Translation",-96.0617],PARAMETER["Y_Axis_Translation",-82.4278],PARAMETER["Z_Axis_Translation",-121.7535],PARAMETER["X_Axis_Rotation",-4.80107],PARAMETER["Y_Axis_Rotation",-0.34543],PARAMETER["Z_Axis_Rotation",1.37646],PARAMETER["Scale_Difference",1.4964]]	  1.000	Finland	58.8400	 19.0800	70.0900	 31.5900
  1639	KKJ_To_WGS_1984_1_Old	GEOGTRAN["KKJ_To_WGS_1984_1_Old",GEOGCS["GCS_KKJ",DATUM["D_KKJ",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Position_Vector"],PARAMETER["X_Axis_Translation",-90.7],PARAMETER["Y_Axis_Translation",-106.1],PARAMETER["Z_Axis_Translation",-119.2],PARAMETER["X_Axis_Rotation",4.09],PARAMETER["Y_Axis_Rotation",0.218],PARAMETER["Z_Axis_Rotation",-1.05],PARAMETER["Scale_Difference",1.37]]	  1.500	Finland - onshore	59.7500	 19.2400	70.0900	 31.5900
 10099	KKJ_To_WGS_1984_2_JHS153	GEOGTRAN["KKJ_To_WGS_1984_2_JHS153",GEOGCS["GCS_KKJ",DATUM["D_KKJ",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Coordinate_Frame"],PARAMETER["X_Axis_Translation",-96.0617],PARAMETER["Y_Axis_Translation",-82.4278],PARAMETER["Z_Axis_Translation",-121.7535],PARAMETER["X_Axis_Rotation",-4.80107],PARAMETER["Y_Axis_Rotation",-0.34543],PARAMETER["Z_Axis_Rotation",1.37646],PARAMETER["Scale_Difference",1.4964]]	  1.000	Finland - onshore	59.7500	 19.2400	70.0900	 31.5900
  1059	KOC_To_WGS_1984_1	GEOGTRAN["KOC_To_WGS_1984_1",GEOGCS["GCS_Kuwait_Oil_Company",DATUM["D_Kuwait_Oil_Company",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-294.7],PARAMETER["Y_Axis_Translation",-200.1],PARAMETER["Z_Axis_Translation",525.5]]	  1.000	Kuwait - onshore	28.5300	 46.5400	30.0900	 48.4800
 15831	Korea_2000_To_WGS_1984_1	GEOGTRAN["Korea_2000_To_WGS_1984_1",GEOGCS["GCS_Korea_2000",DATUM["D_Korea_2000",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",0.0],PARAMETER["Y_Axis_Translation",0.0],PARAMETER["Z_Axis_Translation",0.0]]	  1.000	Korea, Republic of (South Korea)	28.6000	122.7100	40.2700	134.2800
  5189	Korean_1985_To_Korea_2000_1	GEOGTRAN["Korean_1985_To_Korea_2000_1",GEOGCS["GCS_Korean_Datum_1985",DATUM["D_Korean_Datum_1985",SPHEROID["Bessel_1841",6377397.155,299.1528128]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_Korea_2000",DATUM["D_Korea_2000",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Molodensky_Badekas"],PARAMETER["X_Axis_Translation",-145.907],PARAMETER["Y_Axis_Translation",505.034],PARAMETER["Z_Axis_Translation",685.756],PARAMETER["X_Axis_Rotation",-1.162],PARAMETER["Y_Axis_Rotation",2.347],PARAMETER["Z_Axis_Rotation",1.592],PARAMETER["Scale_Difference",6.342],PARAMETER["X_Coordinate_of_Rotation_Origin",-3159521.31],PARAMETER["Y_Coordinate_of_Rotation_Origin",4068151.32],PARAMETER["Z_Coordinate_of_Rotation_Origin",3748113.85]]	  1.000	Korea, Republic of (South Korea) - onshore	33.1400	124.5300	38.6400	131.0100
  5191	Korean_1985_To_WGS_1984_1	GEOGTRAN["Korean_1985_To_WGS_1984_1",GEOGCS["GCS_Korean_Datum_1985",DATUM["D_Korean_Datum_1985",SPHEROID["Bessel_1841",6377397.155,299.1528128]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Molodensky_Badekas"],PARAMETER["X_Axis_Translation",-145.907],PARAMETER["Y_Axis_Translation",505.034],PARAMETER["Z_Axis_Translation",685.756],PARAMETER["X_Axis_Rotation",-1.162],PARAMETER["Y_Axis_Rotation",2.347],PARAMETER["Z_Axis_Rotation",1.592],PARAMETER["Scale_Difference",6.342],PARAMETER["X_Coordinate_of_Rotation_Origin",-3159521.31],PARAMETER["Y_Coordinate_of_Rotation_Origin",4068151.32],PARAMETER["Z_Coordinate_of_Rotation_Origin",3748113.85]]	  1.000	Korea, Republic of (South Korea) - onshore	33.1400	124.5300	38.6400	131.0100
  1558	Korean_1995_To_WGS_1984_1	GEOGTRAN["Korean_1995_To_WGS_1984_1",GEOGCS["GCS_Korean_Datum_1995",DATUM["D_Korean_Datum_1995",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",0.0],PARAMETER["Y_Axis_Translation",0.0],PARAMETER["Z_Axis_Translation",0.0]]	  2.000	Korea, Republic of (South Korea) - onshore	33.1400	124.5300	38.6400	131.0100
  1806	Kousseri_To_WGS_1972_BE_1	GEOGTRAN["Kousseri_To_WGS_1972_BE_1",GEOGCS["GCS_Kousseri",DATUM["D_Kousseri",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1972_BE",DATUM["D_WGS_1972_BE",SPHEROID["WGS_1972",6378135.0,298.26]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-104.4],PARAMETER["Y_Axis_Translation",-136.6],PARAMETER["Z_Axis_Translation",201.2]]	  5.000	Cameroon - N'Djamena area	11.7000	 14.1700	12.7700	 15.0900
  1061	KUDAMS_To_WGS_1984_1	GEOGTRAN["KUDAMS_To_WGS_1984_1",GEOGCS["GCS_KUDAMS",DATUM["D_Kuwait_Utility",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-20.8],PARAMETER["Y_Axis_Translation",11.3],PARAMETER["Z_Axis_Translation",2.4]]	  1.000	Kuwait - Kuwait City	29.1700	 47.7800	29.4500	 48.1600
  1062	KUDAMS_To_WGS_1984_2	GEOGTRAN["KUDAMS_To_WGS_1984_2",GEOGCS["GCS_KUDAMS",DATUM["D_Kuwait_Utility",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Coordinate_Frame"],PARAMETER["X_Axis_Translation",226.702],PARAMETER["Y_Axis_Translation",-193.337],PARAMETER["Z_Axis_Translation",-35.371],PARAMETER["X_Axis_Rotation",2.229],PARAMETER["Y_Axis_Rotation",4.391],PARAMETER["Z_Axis_Rotation",-9.238],PARAMETER["Scale_Difference",0.9798]]	  1.000	Kuwait - Kuwait City	29.1700	 47.7800	29.4500	 48.1600
 15810	Kusaie_1951_To_WGS_1984	GEOGTRAN["Kusaie_1951_To_WGS_1984",GEOGCS["GCS_Kusaie_1951",DATUM["D_Kusaie_1951",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",647.0],PARAMETER["Y_Axis_Translation",1777.0],PARAMETER["Z_Axis_Translation",-1124.0]]	 44.000	Micronesia - Kosrae (Kusaie)	 5.2100	162.8500	 5.4300	163.1000
  1771	La_Canoa_To_REGVEN_1	GEOGTRAN["La_Canoa_To_REGVEN_1",GEOGCS["GCS_La_Canoa",DATUM["D_La_Canoa",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_REGVEN",DATUM["D_REGVEN",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Molodensky_Badekas"],PARAMETER["X_Axis_Translation",-270.933],PARAMETER["Y_Axis_Translation",115.599],PARAMETER["Z_Axis_Translation",-360.226],PARAMETER["X_Axis_Rotation",-5.266],PARAMETER["Y_Axis_Rotation",-1.238],PARAMETER["Z_Axis_Rotation",2.381],PARAMETER["Scale_Difference",-5.109],PARAMETER["X_Coordinate_of_Rotation_Origin",2464351.594],PARAMETER["Y_Coordinate_of_Rotation_Origin",-5783466.613],PARAMETER["Z_Coordinate_of_Rotation_Origin",974809.808]]	 15.000	Venezuela - onshore	 0.6400	-73.3800	12.2500	-59.8000
108217	La_Canoa_To_SIRGAS	GEOGTRAN["La_Canoa_To_SIRGAS",GEOGCS["GCS_La_Canoa",DATUM["D_La_Canoa",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_SIRGAS",DATUM["D_SIRGAS",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Molodensky_Badekas"],PARAMETER["X_Axis_Translation",-270.933],PARAMETER["Y_Axis_Translation",115.599],PARAMETER["Z_Axis_Translation",-360.226],PARAMETER["X_Axis_Rotation",-5.266],PARAMETER["Y_Axis_Rotation",-1.238],PARAMETER["Z_Axis_Rotation",2.381],PARAMETER["Scale_Difference",-5.109],PARAMETER["X_Coordinate_of_Rotation_Origin",2464351.594],PARAMETER["Y_Coordinate_of_Rotation_Origin",-5783466.613],PARAMETER["Z_Coordinate_of_Rotation_Origin",974809.808]]	 15.000	Venezuela	 0.6400	-73.3800	16.7500	-58.9500
  1516	La_Canoa_To_WGS_1984	GEOGTRAN["La_Canoa_To_WGS_1984",GEOGCS["GCS_La_Canoa",DATUM["D_La_Canoa",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-273.5],PARAMETER["Y_Axis_Translation",110.6],PARAMETER["Z_Axis_Translation",-357.9]]	  2.500	Venezuela - east	 3.5600	-67.4900	10.8000	-59.8000
  1096	La_Canoa_To_WGS_1984_2	GEOGTRAN["La_Canoa_To_WGS_1984_2",GEOGCS["GCS_La_Canoa",DATUM["D_La_Canoa",SPHEROID["International_1924",6378388.0,297.0]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Molodensky_Badekas"],PARAMETER["X_Axis_Translation",-270.933],PARAMETER["Y_Axis_Translation",115.599],PARAMETER["Z_Axis_Translation",-360.226],PARAMETER["X_Axis_Rotation",-5.266],PARAMETER["Y_Axis_Rotation",-1.238],PARAMETER["Z_Axis_Rotation",2.381],PARAMETER["Scale_Difference",-5.109],PARAMETER["X_Coordinate_of_Rotation_Origin",2464351.594],PARAMETER["Y_Coordinate_of_Rotation_Origin",-5783466.613],PARAMETER["Z_Coordinate_of_Rotation_Origin",974809.808]]	 15.000	Venezuela - onshore	 0.6400	-73.3800	12.2500	-59.8000
  1064	Lao_1993_To_Lao_1997_1	GEOGTRAN["Lao_1993_To_Lao_1997_1",GEOGCS["GCS_Lao_1993",DATUM["D_Lao_1993",SPHEROID["Krasovsky_1940",6378245.0,298.3]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_Lao_1997",DATUM["D_Lao_National_Datum_1997",SPHEROID["Krasovsky_1940",6378245.0,298.3]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-0.652],PARAMETER["Y_Axis_Translation",1.619],PARAMETER["Z_Axis_Translation",0.213]]	  0.150	Laos	13.9200	100.0900	22.5000	107.7000
  1065	Lao_1997_To_WGS_1984_1	GEOGTRAN["Lao_1997_To_WGS_1984_1",GEOGCS["GCS_Lao_1997",DATUM["D_Lao_National_Datum_1997",SPHEROID["Krasovsky_1940",6378245.0,298.3]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",44.585],PARAMETER["Y_Axis_Translation",-131.212],PARAMETER["Z_Axis_Translation",-39.544]]	  5.000	Laos	13.9200	100.0900	22.5000	107.7000
108268	LC5_1961_To_WGS_1984	GEOGTRAN["LC5_1961_To_WGS_1984",GEOGCS["GCS_LC5_1961",DATUM["D_LC5_1961",SPHEROID["Clarke_1866",6378206.4,294.9786982]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",42.0],PARAMETER["Y_Axis_Translation",124.0],PARAMETER["Z_Axis_Translation",147.0]]	 44.000	Cayman Islands - Little Cayman and Cayman Brac	19.6300	-80.1400	19.7800	-79.6900
  1159	Leigon_To_WGS_1984	GEOGTRAN["Leigon_To_WGS_1984",GEOGCS["GCS_Leigon",DATUM["D_Leigon",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],METHOD["Geocentric_Translation"],PARAMETER["X_Axis_Translation",-130.0],PARAMETER["Y_Axis_Translation",29.0],PARAMETER["Z_Axis_Translation",364.0]]	  5.000	Ghana	 1.4000	 -3.7900	11.1600	  2.1000
